id,as_of_time,device_id,name,gender,age,country,city,phone,tags,register_time,login_time,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_item_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_expose_count_5m,event_value_sum_5m,event_expose_count_1h,event_value_sum_1h,event_expose_count_24h,event_value_sum_24h,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
user_4099,1787098340,device_4099,user_4099,1,22,US,city_2,phone_4099,"category_47,category_44,category_17,tag_67,tag_63,tag_0,tag_120",1764306487,1787543881,"{""interest_categories"":[""category_47"",""category_44"",""category_17""],""activity"":0.0957}",8.0,8.0,1.0,6.0,3.0,8.0,1785714408.0,1786994848.0,103492.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
user_4100,1787098340,device_4100,user_4100,0,33,SG,city_19,phone_4100,"category_16,category_49,category_15,tag_12,tag_1,tag_108,tag_30",1758859562,1787121468,"{""interest_categories"":[""category_16"",""category_49"",""category_15""],""activity"":0.0493}",12.0,76.18299999999999,6.348583333333333,8.0,3.0,9.0,1785198491.0,1786998582.0,99758.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0
user_4101,1787098340,device_4101,user_4101,1,35,CN,city_17,phone_4101,"category_60,category_56,category_3,tag_49,tag_72,tag_26,tag_111",1760645057,1787152848,"{""interest_categories"":[""category_60"",""category_56"",""category_3""],""activity"":0.5391}",5.0,5.0,1.0,4.0,2.0,4.0,1785290472.0,1786532502.0,565838.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.2
user_4102,1787098340,device_4102,user_4102,0,31,US,city_4,phone_4102,"category_43,category_56,category_38,tag_124,tag_21,tag_125,tag_113",1759770538,1787351008,"{""interest_categories"":[""category_43"",""category_56"",""category_38""],""activity"":0.1365}",21.0,212.713,10.129190476190477,13.0,3.0,14.0,1785159520.0,1787079895.0,18445.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,0.0,0.0,4.0,0.17647058823529413
user_4103,1787098340,device_4103,user_4103,1,40,US,city_8,phone_4103,"category_33,category_50,category_49,tag_59,tag_27,tag_25,tag_83",1742658830,1787448735,"{""interest_categories"":[""category_33"",""category_50"",""category_49""],""activity"":0.3469}",8.0,45.221,5.652625,6.0,3.0,7.0,1785401476.0,1786810961.0,287379.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
user_4104,1787098340,device_4104,user_4104,0,44,US,city_17,phone_4104,"category_25,category_6,category_19,tag_110,tag_40,tag_4,tag_72",1775273050,1787542303,"{""interest_categories"":[""category_25"",""category_6"",""category_19""],""activity"":0.4513}",14.0,125.08399999999999,8.934571428571427,9.0,3.0,10.0,1785225602.0,1787059826.0,38514.0,3.0,8.0,14.0,0.0,0.0,0.0,0.0,2.0,73.24,1.0,10.0,0.0,0.0,3.0,0.09090909090909091
user_4105,1787098340,device_4105,user_4105,1,65,SG,city_7,phone_4105,"category_14,category_6,category_8,tag_113,tag_61,tag_52,tag_46",1747640048,1787198103,"{""interest_categories"":[""category_14"",""category_6"",""category_8""],""activity"":0.2261}",10.0,70.35300000000001,7.035300000000001,6.0,3.0,8.0,1785291590.0,1786846976.0,251364.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0
user_4106,1787098340,device_4106,user_4106,0,30,CN,city_18,phone_4106,"category_7,category_24,category_13,tag_99,tag_114,tag_45,tag_26",1768797081,1787312837,"{""interest_categories"":[""category_7"",""category_24"",""category_13""],""activity"":0.2812}",15.0,205.012,13.667466666666666,8.0,3.0,10.0,1785301244.0,1786829670.0,268670.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.09090909090909091
user_4107,1787098340,device_4107,user_4107,1,37,JP,city_4,phone_4107,"category_2,category_45,category_57,tag_54,tag_70,tag_100,tag_111",1780945845,1787518393,"{""interest_categories"":[""category_2"",""category_45"",""category_57""],""activity"":0.3839}",8.0,113.68799999999999,14.210999999999999,3.0,1.0,4.0,1785204698.0,1786642821.0,455519.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.2
user_4108,1787098340,device_4108,user_4108,0,62,JP,city_7,phone_4108,"category_17,category_63,category_5,tag_94,tag_95,tag_121,tag_116",1725966317,1787566804,"{""interest_categories"":[""category_17"",""category_63"",""category_5""],""activity"":0.6858}",18.0,185.649,10.313833333333333,10.0,3.0,11.0,1785024206.0,1787084812.0,13528.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,5.0,0.15384615384615385
user_4109,1787098340,device_4109,user_4109,1,33,JP,city_2,phone_4109,"category_53,category_6,category_55,tag_69,tag_56,tag_80,tag_62",1774037512,1787016637,"{""interest_categories"":[""category_53"",""category_6"",""category_55""],""activity"":0.1138}",15.0,116.758,7.7838666666666665,10.0,3.0,11.0,1785168270.0,1786987694.0,110646.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,2.0,0.08333333333333333
user_4110,1787098340,device_4110,user_4110,0,42,US,city_15,phone_4110,"category_8,category_47,category_28,tag_0,tag_27,tag_38,tag_126",1773036789,1787561833,"{""interest_categories"":[""category_8"",""category_47"",""category_28""],""activity"":0.5299}",12.0,27.479,2.2899166666666666,10.0,3.0,10.0,1785069112.0,1786863787.0,234553.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.09090909090909091
user_4111,1787098340,device_4111,user_4111,1,43,JP,city_11,phone_4111,"category_16,category_33,category_35,tag_116,tag_3,tag_109,tag_120",1761091473,1787476449,"{""interest_categories"":[""category_16"",""category_33"",""category_35""],""activity"":0.0704}",13.0,201.666,15.51276923076923,5.0,3.0,6.0,1785493859.0,1786977426.0,120914.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0,0.4
user_4112,1787098340,device_4112,user_4112,0,59,JP,city_11,phone_4112,"category_42,category_56,category_43,tag_113,tag_104,tag_31,tag_28",1756879979,1787279786,"{""interest_categories"":[""category_42"",""category_56"",""category_43""],""activity"":0.4391}",11.0,80.631,7.330090909090909,4.0,2.0,5.0,1786011030.0,1786975714.0,122626.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.2857142857142857
user_4113,1787098340,device_4113,user_4113,1,70,CN,city_15,phone_4113,"category_31,category_6,category_32,tag_5,tag_123,tag_71,tag_50",1740612639,1787144788,"{""interest_categories"":[""category_31"",""category_6"",""category_32""],""activity"":0.3414}",11.0,119.57,10.87,7.0,3.0,7.0,1785584553.0,1786865412.0,232928.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.2222222222222222
user_4114,1787098340,device_4114,user_4114,0,50,CN,city_3,phone_4114,"category_46,category_27,category_29,tag_90,tag_45,tag_73,tag_42",1768454407,1787458298,"{""interest_categories"":[""category_46"",""category_27"",""category_29""],""activity"":0.1409}",13.0,227.783,17.52176923076923,4.0,3.0,4.0,1785680907.0,1786678283.0,420057.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,4.0,0.42857142857142855
user_4115,1787098340,device_4115,user_4115,1,50,US,city_18,phone_4115,"category_60,category_8,category_4,tag_101,tag_51,tag_124,tag_19",1745571694,1787361471,"{""interest_categories"":[""category_60"",""category_8"",""category_4""],""activity"":0.3736}",7.0,117.94999999999999,16.849999999999998,4.0,2.0,4.0,1785151955.0,1785739293.0,1359047.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
user_4116,1787098340,device_4116,user_4116,0,64,CN,city_11,phone_4116,"category_43,category_33,category_24,tag_70,tag_85,tag_127,tag_19",1750982340,1787340366,"{""interest_categories"":[""category_43"",""category_33"",""category_24""],""activity"":0.2592}",15.0,98.926,6.595066666666667,9.0,3.0,9.0,1785135242.0,1786953943.0,144397.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,4.0,0.18181818181818182
user_4117,1787098340,device_4117,user_4117,1,55,SG,city_4,phone_4117,"category_59,category_0,category_32,tag_23,tag_50,tag_29,tag_118",1762970809,1787561620,"{""interest_categories"":[""category_59"",""category_0"",""category_32""],""activity"":0.2367}",7.0,7.0,1.0,7.0,3.0,7.0,1785026089.0,1786933356.0,164984.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
user_4118,1787098340,device_4118,user_4118,0,36,CN,city_10,phone_4118,"category_24,category_31,category_39,tag_69,tag_6,tag_93,tag_62",1740157784,1787375081,"{""interest_categories"":[""category_24"",""category_31"",""category_39""],""activity"":0.29}",14.0,103.815,7.415357142857142,8.0,3.0,9.0,1785086230.0,1787048052.0,50288.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,45.717,2.0,9.0,0.0,0.0,3.0,0.18181818181818182
user_4119,1787098340,device_4119,user_4119,1,45,US,city_1,phone_4119,"category_20,category_43,category_8,tag_72,tag_3,tag_82,tag_85",1776075129,1787424177,"{""interest_categories"":[""category_20"",""category_43"",""category_8""],""activity"":0.0815}",8.0,34.949,4.368625,5.0,3.0,6.0,1785274030.0,1786866483.0,231857.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
user_4120,1787098340,device_4120,user_4120,0,33,CN,city_19,phone_4120,"category_4,category_53,category_30,tag_100,tag_75,tag_118,tag_9",1749427257,1787568969,"{""interest_categories"":[""category_4"",""category_53"",""category_30""],""activity"":0.3659}",15.0,163.901,10.926733333333335,10.0,3.0,11.0,1785042242.0,1787052537.0,45803.0,1.0,6.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,4.0,0.0
user_4121,1787098340,device_4121,user_4121,1,17,JP,city_14,phone_4121,"category_18,category_37,category_34,tag_113,tag_108,tag_54,tag_50",1768948697,1787080901,"{""interest_categories"":[""category_18"",""category_37"",""category_34""],""activity"":0.2686}",15.0,127.47200000000001,8.498133333333334,9.0,3.0,9.0,1785118727.0,1787010878.0,87462.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,4.0,0.18181818181818182
user_4122,1787098340,device_4122,user_4122,0,54,SG,city_0,phone_4122,"category_5,category_14,category_31,tag_2,tag_50,tag_116,tag_110",1778441108,1787098905,"{""interest_categories"":[""category_5"",""category_14"",""category_31""],""activity"":0.503}",11.0,66.505,6.045909090909091,8.0,3.0,8.0,1785258413.0,1786920926.0,177414.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.2
user_4123,1787098340,device_4123,user_4123,1,68,US,city_10,phone_4123,"category_42,category_58,category_57,tag_55,tag_25,tag_5,tag_13",1756693459,1787441800,"{""interest_categories"":[""category_42"",""category_58"",""category_57""],""activity"":0.6288}",9.0,47.537,5.281888888888889,6.0,3.0,7.0,1785689096.0,1787051052.0,47288.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0
user_4124,1787098340,device_4124,user_4124,0,55,CN,city_17,phone_4124,"category_47,category_62,category_36,tag_18,tag_2,tag_63,tag_38",1750922259,1787168714,"{""interest_categories"":[""category_47"",""category_62"",""category_36""],""activity"":0.1678}",13.0,52.239,4.018384615384615,7.0,3.0,8.0,1785748004.0,1787094833.0,3507.0,1.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,2.0,0.2
user_4125,1787098340,device_4125,user_4125,1,38,US,city_12,phone_4125,"category_51,category_55,category_3,tag_120,tag_3,tag_78,tag_20",1750959727,1787347681,"{""interest_categories"":[""category_51"",""category_55"",""category_3""],""activity"":0.4178}",5.0,18.018,3.6036,3.0,3.0,3.0,1785578595.0,1785828244.0,1270096.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.25
user_4126,1787098340,device_4126,user_4126,0,18,CN,city_1,phone_4126,"category_9,category_4,category_44,tag_51,tag_79,tag_2,tag_93",1729753931,1787393540,"{""interest_categories"":[""category_9"",""category_4"",""category_44""],""activity"":0.2083}",17.0,171.938,10.113999999999999,10.0,3.0,11.0,1785178498.0,1786992473.0,105867.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,4.0,0.15384615384615385
user_4127,1787098340,device_4127,user_4127,1,70,JP,city_7,phone_4127,"category_60,category_29,category_34,tag_90,tag_103,tag_91,tag_18",1729309666,1787300925,"{""interest_categories"":[""category_60"",""category_29"",""category_34""],""activity"":0.038}",10.0,87.149,8.7149,7.0,3.0,7.0,1785397980.0,1786670615.0,427725.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.125
user_4128,1787098340,device_4128,user_4128,0,44,US,city_15,phone_4128,"category_28,category_48,category_16,tag_81,tag_20,tag_112,tag_7",1726489974,1787470203,"{""interest_categories"":[""category_28"",""category_48"",""category_16""],""activity"":0.3717}",9.0,38.84,4.315555555555556,7.0,3.0,7.0,1785290748.0,1786729138.0,369202.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
user_4129,1787098340,device_4129,user_4129,1,37,CN,city_15,phone_4129,"category_20,category_17,category_52,tag_51,tag_108,tag_28,tag_119",1729039417,1787417313,"{""interest_categories"":[""category_20"",""category_17"",""category_52""],""activity"":0.1618}",15.0,97.202,6.480133333333333,8.0,3.0,9.0,1785241287.0,1786718118.0,380222.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,2.0,0.25
user_4130,1787098340,device_4130,user_4130,0,20,CN,city_6,phone_4130,"category_12,category_3,category_45,tag_39,tag_76,tag_82,tag_3",1764174967,1787429414,"{""interest_categories"":[""category_12"",""category_3"",""category_45""],""activity"":0.1237}",9.0,125.12,13.902222222222223,7.0,2.0,7.0,1785109298.0,1786611570.0,486770.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
user_4131,1787098340,device_4131,user_4131,1,30,CN,city_10,phone_4131,"category_43,category_60,category_50,tag_23,tag_79,tag_67,tag_75",1748206975,1787298418,"{""interest_categories"":[""category_43"",""category_60"",""category_50""],""activity"":0.0395}",7.0,7.0,1.0,6.0,3.0,6.0,1785120814.0,1787000681.0,97659.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.14285714285714285
user_4132,1787098340,device_4132,user_4132,0,17,SG,city_17,phone_4132,"category_21,category_20,category_62,tag_21,tag_28,tag_3,tag_119",1772978078,1787608902,"{""interest_categories"":[""category_21"",""category_20"",""category_62""],""activity"":0.144}",12.0,72.583,6.048583333333333,10.0,3.0,10.0,1785149368.0,1787012535.0,85805.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,2.0,0.0
user_4133,1787098340,device_4133,user_4133,1,26,JP,city_16,phone_4133,"category_51,category_44,category_20,tag_48,tag_40,tag_12,tag_77",1784379443,1787341683,"{""interest_categories"":[""category_51"",""category_44"",""category_20""],""activity"":0.2463}",15.0,131.708,8.780533333333333,7.0,3.0,9.0,1785172907.0,1787055669.0,42671.0,5.0,7.0,15.0,0.0,0.0,0.0,0.0,2.0,54.6,3.0,9.0,0.0,0.0,3.0,0.25
user_4134,1787098340,device_4134,user_4134,0,36,US,city_2,phone_4134,"category_40,category_6,category_9,tag_51,tag_103,tag_123,tag_35",1748107041,1787151785,"{""interest_categories"":[""category_40"",""category_6"",""category_9""],""activity"":0.4039}",20.0,53.349,2.6674499999999997,10.0,3.0,13.0,1785164323.0,1786784103.0,314237.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,4.0,0.13333333333333333
user_4135,1787098340,device_4135,user_4135,1,56,JP,city_15,phone_4135,"category_28,category_20,category_49,tag_76,tag_70,tag_96,tag_78",1750151949,1787391551,"{""interest_categories"":[""category_28"",""category_20"",""category_49""],""activity"":0.3328}",9.0,74.501,8.277888888888889,6.0,3.0,7.0,1785519244.0,1786856986.0,241354.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
user_4136,1787098340,device_4136,user_4136,0,32,CN,city_15,phone_4136,"category_14,category_60,category_54,tag_34,tag_3,tag_44,tag_117",1773327441,1787018020,"{""interest_categories"":[""category_14"",""category_60"",""category_54""],""activity"":0.4369}",12.0,140.269,11.689083333333334,7.0,3.0,8.0,1785079832.0,1786516633.0,581707.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0
user_4137,1787098340,device_4137,user_4137,1,30,CN,city_13,phone_4137,"category_33,category_18,category_51,tag_2,tag_30,tag_114,tag_90",1761684652,1787582047,"{""interest_categories"":[""category_33"",""category_18"",""category_51""],""activity"":0.0923}",7.0,95.928,13.703999999999999,5.0,3.0,5.0,1785944023.0,1787046323.0,52017.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0
user_4138,1787098340,device_4138,user_4138,0,17,US,city_18,phone_4138,"category_15,category_45,category_58,tag_48,tag_109,tag_79,tag_3",1773240266,1787588798,"{""interest_categories"":[""category_15"",""category_45"",""category_58""],""activity"":0.4019}",10.0,96.97800000000001,9.6978,5.0,2.0,5.0,1785077699.0,1786244887.0,853453.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,0.2857142857142857
user_4139,1787098340,device_4139,user_4139,1,50,JP,city_0,phone_4139,"category_2,category_15,category_58,tag_14,tag_78,tag_113,tag_103",1782492608,1787030222,"{""interest_categories"":[""category_2"",""category_15"",""category_58""],""activity"":0.266}",12.0,51.18,4.265,6.0,3.0,7.0,1785685549.0,1786559509.0,538831.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,1.0,0.3
user_4140,1787098340,device_4140,user_4140,0,61,JP,city_13,phone_4140,"category_25,category_62,category_20,tag_17,tag_52,tag_6,tag_78",1757661921,1787598035,"{""interest_categories"":[""category_25"",""category_62"",""category_20""],""activity"":0.0344}",20.0,261.283,13.064150000000001,9.0,3.0,13.0,1785238335.0,1786734106.0,364234.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,5.0,0.13333333333333333
user_4141,1787098340,device_4141,user_4141,1,54,SG,city_13,phone_4141,"category_20,category_7,category_63,tag_59,tag_78,tag_56,tag_35",1765122035,1787407223,"{""interest_categories"":[""category_20"",""category_7"",""category_63""],""activity"":0.1554}",13.0,119.62100000000001,9.201615384615385,7.0,3.0,8.0,1785401413.0,1787045780.0,52560.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,9.674,1.0,8.0,0.0,1.0,3.0,0.1111111111111111
user_4142,1787098340,device_4142,user_4142,0,36,SG,city_11,phone_4142,"category_18,category_44,category_16,tag_62,tag_24,tag_87,tag_72",1744307932,1787242395,"{""interest_categories"":[""category_18"",""category_44"",""category_16""],""activity"":0.2198}",12.0,50.958,4.2465,7.0,3.0,9.0,1785055175.0,1786733611.0,364729.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.1
user_4143,1787098340,device_4143,user_4143,1,56,JP,city_8,phone_4143,"category_40,category_30,category_29,tag_92,tag_7,tag_111,tag_88",1782997350,1787121649,"{""interest_categories"":[""category_40"",""category_30"",""category_29""],""activity"":0.5111}",13.0,141.962,10.920153846153845,7.0,3.0,7.0,1785034589.0,1786943747.0,154593.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,3.0,0.2222222222222222
user_4144,1787098340,device_4144,user_4144,0,25,US,city_16,phone_4144,"category_31,category_16,category_62,tag_33,tag_0,tag_47,tag_35",1740912822,1787375110,"{""interest_categories"":[""category_31"",""category_16"",""category_62""],""activity"":0.1324}",14.0,154.288,11.02057142857143,8.0,3.0,11.0,1785235203.0,1786957878.0,140462.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0
user_4145,1787098340,device_4145,user_4145,1,67,SG,city_18,phone_4145,"category_60,category_7,category_23,tag_111,tag_7,tag_14,tag_90",1726042773,1787590649,"{""interest_categories"":[""category_60"",""category_7"",""category_23""],""activity"":0.0749}",8.0,23.412,2.9265,5.0,3.0,5.0,1785300344.0,1786761260.0,337080.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.16666666666666666
user_4146,1787098340,device_4146,user_4146,0,25,CN,city_14,phone_4146,"category_63,category_60,category_59,tag_86,tag_48,tag_35,tag_62",1757971872,1787306113,"{""interest_categories"":[""category_63"",""category_60"",""category_59""],""activity"":0.2702}",14.0,143.722,10.265857142857143,8.0,3.0,9.0,1785399129.0,1787037177.0,61163.0,1.0,8.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,4.0,0.1
user_4147,1787098340,device_4147,user_4147,1,64,SG,city_19,phone_4147,"category_42,category_60,category_20,tag_43,tag_4,tag_68,tag_57",1747821844,1787560409,"{""interest_categories"":[""category_42"",""category_60"",""category_20""],""activity"":0.1551}",11.0,155.24699999999999,14.113363636363635,7.0,3.0,7.0,1785075134.0,1786747903.0,350437.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.2222222222222222
user_4148,1787098340,device_4148,user_4148,0,16,CN,city_8,phone_4148,"category_11,category_10,category_6,tag_26,tag_121,tag_76,tag_81",1771673721,1787096106,"{""interest_categories"":[""category_11"",""category_10"",""category_6""],""activity"":0.221}",9.0,66.77199999999999,7.4191111111111105,6.0,3.0,8.0,1785058191.0,1786753835.0,344505.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
user_4149,1787098340,device_4149,user_4149,1,47,SG,city_1,phone_4149,"category_14,category_4,category_22,tag_51,tag_56,tag_98,tag_40",1744493994,1787483983,"{""interest_categories"":[""category_14"",""category_4"",""category_22""],""activity"":0.5116}",7.0,7.0,1.0,5.0,2.0,6.0,1785544007.0,1786474947.0,623393.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.14285714285714285
user_4150,1787098340,device_4150,user_4150,0,54,SG,city_4,phone_4150,"category_31,category_29,category_9,tag_57,tag_109,tag_66,tag_5",1749611215,1787071404,"{""interest_categories"":[""category_31"",""category_29"",""category_9""],""activity"":0.5358}",10.0,140.29399999999998,14.029399999999999,7.0,2.0,7.0,1785794520.0,1786980047.0,118293.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0
user_4151,1787098340,device_4151,user_4151,1,30,CN,city_15,phone_4151,"category_28,category_9,category_3,tag_19,tag_9,tag_21,tag_89",1726605336,1787592044,"{""interest_categories"":[""category_28"",""category_9"",""category_3""],""activity"":0.2969}",10.0,20.599,2.0599,6.0,3.0,7.0,1785080432.0,1787093441.0,4899.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.2222222222222222
user_4152,1787098340,device_4152,user_4152,0,41,US,city_6,phone_4152,"category_12,category_61,category_34,tag_123,tag_74,tag_5,tag_121",1752576510,1787355494,"{""interest_categories"":[""category_12"",""category_61"",""category_34""],""activity"":0.3348}",11.0,35.893,3.263,7.0,3.0,8.0,1785156087.0,1786764836.0,333504.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,0.1111111111111111
user_4153,1787098340,device_4153,user_4153,1,61,JP,city_16,phone_4153,"category_3,category_42,category_56,tag_102,tag_38,tag_12,tag_118",1776825467,1787056969,"{""interest_categories"":[""category_3"",""category_42"",""category_56""],""activity"":0.0873}",9.0,53.637,5.959666666666667,6.0,3.0,7.0,1785487308.0,1786961706.0,136634.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.125
user_4154,1787098340,device_4154,user_4154,0,47,JP,city_5,phone_4154,"category_43,category_22,category_12,tag_111,tag_36,tag_94,tag_56",1739419178,1787052534,"{""interest_categories"":[""category_43"",""category_22"",""category_12""],""activity"":0.4392}",10.0,80.85300000000001,8.0853,5.0,3.0,7.0,1785210297.0,1787095565.0,2775.0,3.0,4.0,10.0,0.0,0.0,1.0,22.533,2.0,23.533,0.0,7.0,0.0,0.0,3.0,0.0
user_4155,1787098340,device_4155,user_4155,1,32,JP,city_17,phone_4155,"category_17,category_32,category_26,tag_74,tag_14,tag_51,tag_65",1770149943,1787293990,"{""interest_categories"":[""category_17"",""category_32"",""category_26""],""activity"":0.1124}",12.0,236.661,19.72175,6.0,3.0,6.0,1785157424.0,1786661639.0,436701.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,3.0,0.25
user_4156,1787098340,device_4156,user_4156,0,54,US,city_14,phone_4156,"category_26,category_0,category_32,tag_28,tag_4,tag_94,tag_78",1784293989,1787542424,"{""interest_categories"":[""category_26"",""category_0"",""category_32""],""activity"":0.1112}",13.0,62.082,4.775538461538462,6.0,3.0,10.0,1785739427.0,1787072905.0,25435.0,3.0,9.0,13.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,10.0,0.0,0.0,2.0,0.09090909090909091
user_4157,1787098340,device_4157,user_4157,1,69,CN,city_0,phone_4157,"category_62,category_21,category_49,tag_127,tag_81,tag_111,tag_103",1762310446,1787134433,"{""interest_categories"":[""category_62"",""category_21"",""category_49""],""activity"":0.3198}",4.0,58.614,14.6535,2.0,3.0,3.0,1785635680.0,1786158971.0,939369.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
user_4158,1787098340,device_4158,user_4158,0,66,US,city_1,phone_4158,"category_59,category_13,category_58,tag_5,tag_104,tag_90,tag_82",1757366448,1787308523,"{""interest_categories"":[""category_59"",""category_13"",""category_58""],""activity"":0.2814}",13.0,139.284,10.714153846153845,8.0,3.0,9.0,1785292226.0,1787015101.0,83239.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,3.0,0.1
