id,device_id,name,gender,age,country,city,phone,tags,register_time,login_time,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_item_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
user_4723,1eb43996-5ce4-11ed-8039-0000000001ed,name_4723,0,87,country_0,city_4,phone_4723,tags_40,1667486481,1667189196,{},8,8,1.0,5,3,8,1667052973,1667592693,44338.0,2,8,8,8,0,0,0,0,1.0
user_4724,1eb43b1c-5ce4-11ed-8040-000000000923,name_4724,1,24,country_0,city_3,phone_4724,tags_44,1667061538,1667407152,{},14,14,1.0,8,3,14,1667036259,1667627093,9938.0,2,14,14,14,0,0,0,0,1.0
user_4725,1eb43cac-5ce4-11ed-8039-000000001127,name_4725,1,79,country_0,city_4,phone_4725,tags_59,1667584011,1667612670,{},9,9,1.0,7,3,9,1667062598,1667629309,7722.0,2,9,9,9,0,0,0,0,1.0
user_4726,1eb43e32-5ce4-11ed-805b-000000001fa5,name_4726,1,1,country_0,city_4,phone_4726,tags_54,1667121163,1667595475,{},12,12,1.0,6,3,12,1667122209,1667636969,62.0,4,12,12,12,0,0,0,0,1.0
user_4727,1eb43fc2-5ce4-11ed-805b-000000001e0d,name_4727,0,1,country_0,city_2,phone_4727,tags_1,1667095419,1667425906,{},9,9,1.0,3,3,9,1667088401,1667516044,120987.0,0,9,9,9,0,0,0,0,1.0
user_4728,1eb44148-5ce4-11ed-8055-000000000998,name_4728,1,9,country_0,city_7,phone_4728,tags_81,1667614067,1667525807,{},9,9,1.0,5,3,9,1667104157,1667485384,151647.0,0,9,9,9,0,0,0,0,1.0
user_4729,1eb442ce-5ce4-11ed-805e-000000000ea8,name_4729,0,10,country_0,city_8,phone_4729,tags_68,1667522561,1667237414,{},7,7,1.0,3,3,7,1667389308,1667559094,77937.0,1,7,7,7,0,0,0,0,1.0
user_4730,1eb4445e-5ce4-11ed-8055-000000000823,name_4730,0,64,country_0,city_6,phone_4730,tags_48,1667142373,1667482034,{},9,9,1.0,5,3,9,1667124631,1667576471,60560.0,1,9,9,9,0,0,0,0,1.0
user_4731,1eb445e4-5ce4-11ed-8009-00000000179b,name_4731,0,15,country_0,city_7,phone_4731,tags_74,1667293069,1667118939,{},14,14,1.0,5,3,14,1667186275,1667590495,46536.0,1,14,14,14,0,0,0,0,1.0
user_4732,1eb4476a-5ce4-11ed-8033-000000001087,name_4732,1,55,country_0,city_3,phone_4732,tags_31,1667413332,1667160797,{},14,14,1.0,6,3,14,1667033691,1667590692,46339.0,3,14,14,14,0,0,0,0,1.0
user_4733,1eb448e6-5ce4-11ed-802a-000000000743,name_4733,1,34,country_0,city_4,phone_4733,tags_90,1667557081,1667071998,{},12,12,1.0,6,3,12,1667033846,1667617265,19766.0,4,12,12,12,0,0,0,0,1.0
user_4734,1eb44a76-5ce4-11ed-8047-0000000009a8,name_4734,0,63,country_0,city_2,phone_4734,tags_39,1667574582,1667321532,{},6,6,1.0,4,2,6,1667045896,1667527291,109740.0,0,6,6,6,0,0,0,0,1.0
user_4735,1eb44bfc-5ce4-11ed-8004-000000001a6c,name_4735,1,77,country_0,city_4,phone_4735,tags_22,1667089643,1667538401,{},8,8,1.0,6,3,8,1667071878,1667529531,107500.0,0,8,8,8,0,0,0,0,1.0
user_4736,1eb44d82-5ce4-11ed-801d-0000000003c0,name_4736,1,37,country_0,city_2,phone_4736,tags_67,1667196656,1667388366,{},8,8,1.0,6,2,8,1667065783,1667604434,32597.0,1,8,8,8,0,0,0,0,1.0
user_4737,1eb44f08-5ce4-11ed-802d-000000000709,name_4737,1,85,country_0,city_5,phone_4737,tags_93,1667210863,1667159381,{},13,13,1.0,6,3,13,1667044456,1667625137,11894.0,2,13,13,13,0,0,0,0,1.0
user_4738,1eb450ca-5ce4-11ed-8004-000000000d3d,name_4738,1,3,country_0,city_7,phone_4738,tags_1,1667432982,1667032964,{},12,12,1.0,5,3,12,1667041847,1667590696,46335.0,1,12,12,12,0,0,0,0,1.0
user_4739,1eb45228-5ce4-11ed-800e-000000000050,name_4739,0,94,country_0,city_9,phone_4739,tags_0,1667367714,1667227902,{},11,11,1.0,6,3,11,1667052055,1667523196,113835.0,0,11,11,11,0,0,0,0,1.0
user_4740,1eb45386-5ce4-11ed-8021-000000000195,name_4740,0,45,country_0,city_1,phone_4740,tags_81,1667387052,1667448402,{},6,6,1.0,4,2,6,1667094736,1667447513,189518.0,0,6,6,6,0,0,0,0,1.0
user_4741,1eb454f8-5ce4-11ed-8019-000000001c0d,name_4741,1,33,country_0,city_6,phone_4741,tags_90,1667615740,1667118182,{},9,9,1.0,5,3,9,1667086335,1667590894,46137.0,2,9,9,9,0,0,0,0,1.0
user_4742,1eb45656-5ce4-11ed-804a-000000001afb,name_4742,0,62,country_0,city_9,phone_4742,tags_24,1667393082,1667193577,{},12,12,1.0,7,3,12,1667038481,1667584270,52761.0,2,12,12,12,0,0,0,0,1.0
user_4743,1eb45818-5ce4-11ed-8043-0000000023e9,name_4743,1,40,country_0,city_5,phone_4743,tags_11,1667429152,1667499817,{},9,9,1.0,5,3,9,1667050395,1667440478,196553.0,0,9,9,9,0,0,0,0,1.0
user_4744,1eb459e4-5ce4-11ed-8026-000000000306,name_4744,1,7,country_0,city_0,phone_4744,tags_80,1667397539,1667453025,{},11,11,1.0,6,3,11,1667050497,1667519497,117534.0,0,11,11,11,0,0,0,0,1.0
user_4745,1eb45b4c-5ce4-11ed-8038-0000000022c4,name_4745,1,52,country_0,city_0,phone_4745,tags_56,1667098509,1667506538,{},9,9,1.0,6,3,9,1667056728,1667564476,72555.0,1,9,9,9,0,0,0,0,1.0
user_4746,1eb45caa-5ce4-11ed-8005-0000000023fd,name_4746,1,30,country_0,city_0,phone_4746,tags_91,1667527333,1667466410,{},6,6,1.0,4,3,6,1667188581,1667537592,99439.0,0,6,6,6,0,0,0,0,1.0
user_4747,1eb45e08-5ce4-11ed-803e-000000001e10,name_4747,0,55,country_0,city_7,phone_4747,tags_62,1667051201,1667198765,{},10,10,1.0,6,3,10,1667049383,1667611365,25666.0,1,10,10,10,0,0,0,0,1.0
user_4748,1eb45f66-5ce4-11ed-804d-000000001f90,name_4748,1,18,country_0,city_5,phone_4748,tags_48,1667182630,1667322757,{},9,9,1.0,6,3,9,1667113817,1667622859,14172.0,3,9,9,9,0,0,0,0,1.0
user_4749,1eb460ce-5ce4-11ed-8050-0000000019a9,name_4749,1,24,country_0,city_6,phone_4749,tags_69,1667599042,1667149803,{},11,11,1.0,5,3,11,1667097602,1667516549,120482.0,0,11,11,11,0,0,0,0,1.0
user_4750,1eb4622c-5ce4-11ed-8064-000000000cfe,name_4750,0,11,country_0,city_1,phone_4750,tags_20,1667073032,1667054281,{},11,11,1.0,6,3,11,1667032935,1667576148,60883.0,1,11,11,11,0,0,0,0,1.0
user_4751,1eb4638a-5ce4-11ed-8028-000000000968,name_4751,0,57,country_0,city_1,phone_4751,tags_9,1667525768,1667282612,{},9,9,1.0,6,3,9,1667039531,1667552615,84416.0,1,9,9,9,0,0,0,0,1.0
user_4752,1eb46556-5ce4-11ed-803a-0000000006a8,name_4752,0,67,country_0,city_5,phone_4752,tags_31,1667405044,1667402845,{},13,13,1.0,7,3,13,1667140800,1667624980,12051.0,2,13,13,13,0,0,0,0,1.0
user_4753,1eb466be-5ce4-11ed-8033-0000000014e1,name_4753,0,20,country_0,city_7,phone_4753,tags_26,1667519224,1667066341,{},9,9,1.0,5,3,9,1667109734,1667441450,195581.0,0,9,9,9,0,0,0,0,1.0
user_4754,1eb46826-5ce4-11ed-8009-00000000236b,name_4754,1,95,country_0,city_6,phone_4754,tags_46,1667461347,1667535586,{},5,5,1.0,3,3,5,1667273583,1667604894,32137.0,2,5,5,5,0,0,0,0,1.0
user_4755,1eb46a56-5ce4-11ed-8060-00000000138d,name_4755,0,22,country_0,city_7,phone_4755,tags_17,1667452229,1667123492,{},11,11,1.0,5,3,11,1667154586,1667592308,44723.0,1,11,11,11,0,0,0,0,1.0
user_4756,1eb46bc8-5ce4-11ed-803c-000000000891,name_4756,0,22,country_0,city_2,phone_4756,tags_73,1667138640,1667043625,{},6,6,1.0,5,3,6,1667057034,1667609348,27683.0,1,6,6,6,0,0,0,0,1.0
user_4757,1eb46d8a-5ce4-11ed-8029-000000000ab7,name_4757,1,22,country_0,city_7,phone_4757,tags_64,1667056632,1667194641,{},14,14,1.0,7,3,14,1667058993,1667607849,29182.0,2,14,14,14,0,0,0,0,1.0
user_4758,1eb46f60-5ce4-11ed-800c-000000000d0e,name_4758,0,62,country_0,city_1,phone_4758,tags_38,1667060825,1667182702,{},9,9,1.0,5,3,9,1667140594,1667634471,2560.0,3,9,9,9,0,0,0,0,1.0
user_4759,1eb470d2-5ce4-11ed-800f-000000001855,name_4759,0,62,country_0,city_4,phone_4759,tags_89,1667157572,1667605066,{},14,14,1.0,7,3,14,1667040685,1667635908,1123.0,1,14,14,14,0,0,0,0,1.0
user_4760,1eb4723a-5ce4-11ed-8062-000000001589,name_4760,0,62,country_0,city_3,phone_4760,tags_49,1667359215,1667252545,{},7,7,1.0,5,2,7,1667075200,1667617472,19559.0,4,7,7,7,0,0,0,0,1.0
user_4761,1eb473a2-5ce4-11ed-8055-000000001653,name_4761,1,35,country_0,city_9,phone_4761,tags_38,1667170844,1667620079,{},6,6,1.0,3,3,6,1667190096,1667627263,9768.0,2,6,6,6,0,0,0,0,1.0
user_4762,1eb4750a-5ce4-11ed-805b-000000002261,name_4762,1,100,country_0,city_6,phone_4762,tags_0,1667595477,1667099466,{},13,13,1.0,8,3,13,1667058957,1667629963,7068.0,2,13,13,13,0,0,0,0,1.0
user_4763,1eb4767c-5ce4-11ed-805d-000000001a61,name_4763,0,72,country_0,city_3,phone_4763,tags_58,1667321690,1667598442,{},9,9,1.0,5,3,9,1667085908,1667628465,8566.0,3,9,9,9,0,0,0,0,1.0
user_4764,1eb477e4-5ce4-11ed-800f-000000000699,name_4764,1,35,country_0,city_8,phone_4764,tags_44,1667119621,1667476922,{},10,10,1.0,5,3,10,1667062622,1667597979,39052.0,1,10,10,10,0,0,0,0,1.0
user_4765,1eb4794c-5ce4-11ed-803c-0000000018c5,name_4765,0,7,country_0,city_0,phone_4765,tags_27,1667438624,1667457963,{},9,9,1.0,5,3,9,1667133970,1667568245,68786.0,1,9,9,9,0,0,0,0,1.0
user_4766,1eb47afa-5ce4-11ed-802d-000000000b4f,name_4766,1,29,country_0,city_1,phone_4766,tags_34,1667156037,1667061358,{},9,9,1.0,6,3,9,1667128195,1667548556,88475.0,0,9,9,9,0,0,0,0,1.0
user_4767,1eb47c76-5ce4-11ed-8053-0000000011fa,name_4767,1,27,country_0,city_2,phone_4767,tags_23,1667362906,1667217791,{},6,6,1.0,4,3,6,1667071536,1667511232,125799.0,0,6,6,6,0,0,0,0,1.0
user_4768,1eb47dde-5ce4-11ed-801a-000000000836,name_4768,0,13,country_0,city_7,phone_4768,tags_29,1667266086,1667407431,{},9,9,1.0,5,3,9,1667196692,1667581733,55298.0,2,9,9,9,0,0,0,0,1.0
user_4769,1eb47f50-5ce4-11ed-8037-000000000e92,name_4769,1,23,country_0,city_1,phone_4769,tags_98,1667419498,1667260671,{},10,10,1.0,6,3,10,1667234704,1667633548,3483.0,4,10,10,10,0,0,0,0,1.0
user_4770,1eb480b8-5ce4-11ed-8011-000000001f0a,name_4770,1,97,country_0,city_4,phone_4770,tags_8,1667538462,1667105784,{},13,13,1.0,7,3,13,1667057091,1667604185,32846.0,1,13,13,13,0,0,0,0,1.0
user_4771,1eb4836a-5ce4-11ed-8002-000000001511,name_4771,1,61,country_0,city_9,phone_4771,tags_15,1667612002,1667039281,{},13,13,1.0,8,3,13,1667063526,1667635945,1086.0,3,13,13,13,0,0,0,0,1.0
user_4772,1eb48676-5ce4-11ed-8064-000000001f27,name_4772,1,31,country_0,city_2,phone_4772,tags_86,1667423467,1667335036,{},10,10,1.0,7,3,10,1667074673,1667619876,17155.0,2,10,10,10,0,0,0,0,1.0
user_4773,1eb48a72-5ce4-11ed-8036-000000000263,name_4773,1,72,country_0,city_8,phone_4773,tags_25,1667613562,1667074663,{},7,7,1.0,4,3,7,1667079334,1667507329,129702.0,0,7,7,7,0,0,0,0,1.0
user_4774,1eb48dec-5ce4-11ed-802f-000000002553,name_4774,1,40,country_0,city_4,phone_4774,tags_17,1667357314,1667258917,{},10,10,1.0,5,3,10,1667093624,1667584070,52961.0,3,10,10,10,0,0,0,0,1.0
user_4775,1eb49238-5ce4-11ed-8000-0000000022af,name_4775,0,64,country_0,city_0,phone_4775,tags_89,1667134533,1667150880,{},15,15,1.0,7,3,15,1667098597,1667630412,6619.0,3,15,15,15,0,0,0,0,1.0
user_4776,1eb49486-5ce4-11ed-8030-000000000de2,name_4776,1,11,country_0,city_6,phone_4776,tags_87,1667291126,1667416336,{},12,12,1.0,4,3,12,1667213931,1667602029,35002.0,3,12,12,12,0,0,0,0,1.0
user_4777,1eb49760-5ce4-11ed-8029-000000000d80,name_4777,1,23,country_0,city_9,phone_4777,tags_27,1667091235,1667381873,{},10,10,1.0,5,3,10,1667099311,1667509780,127251.0,0,10,10,10,0,0,0,0,1.0
user_4778,1eb4990e-5ce4-11ed-801d-0000000009d9,name_4778,1,58,country_0,city_3,phone_4778,tags_80,1667527282,1667545792,{},8,8,1.0,6,3,8,1667097304,1667631091,5940.0,1,8,8,8,0,0,0,0,1.0
user_4779,1eb49a9e-5ce4-11ed-8036-0000000004be,name_4779,1,83,country_0,city_6,phone_4779,tags_15,1667138992,1667268510,{},12,12,1.0,6,3,12,1667036195,1667612264,24767.0,1,12,12,12,0,0,0,0,1.0
user_4780,1eb49dd2-5ce4-11ed-800c-000000002353,name_4780,0,88,country_0,city_2,phone_4780,tags_78,1667519865,1667115354,{},11,11,1.0,6,3,11,1667034704,1667621005,16026.0,1,11,11,11,0,0,0,0,1.0
user_4781,1eb49f76-5ce4-11ed-8012-000000001480,name_4781,1,92,country_0,city_4,phone_4781,tags_87,1667448950,1667177184,{},7,7,1.0,6,3,7,1667060775,1667592572,44459.0,1,7,7,7,0,0,0,0,1.0
user_4782,1eb4a0fc-5ce4-11ed-8013-000000001836,name_4782,1,59,country_0,city_8,phone_4782,tags_50,1667250530,1667196655,{},12,12,1.0,5,3,12,1667040377,1667539417,97614.0,0,12,12,12,0,0,0,0,1.0
user_4783,1eb4a28c-5ce4-11ed-802d-0000000000bd,name_4783,1,10,country_0,city_1,phone_4783,tags_35,1667284943,1667434877,{},9,9,1.0,5,3,9,1667073913,1667556655,80376.0,1,9,9,9,0,0,0,0,1.0
user_4784,1eb4a412-5ce4-11ed-805e-0000000000ab,name_4784,0,84,country_0,city_6,phone_4784,tags_61,1667048472,1667114980,{},9,9,1.0,5,3,9,1667142629,1667585753,51278.0,4,9,9,9,0,0,0,0,1.0
user_4785,1eb4a5a2-5ce4-11ed-8022-000000000475,name_4785,1,35,country_0,city_5,phone_4785,tags_84,1667366694,1667420815,{},11,11,1.0,6,3,11,1667068162,1667574760,62271.0,1,11,11,11,0,0,0,0,1.0
user_4786,1eb4a732-5ce4-11ed-8014-0000000010fc,name_4786,0,92,country_0,city_8,phone_4786,tags_70,1667287427,1667102040,{},9,9,1.0,4,2,9,1667035326,1667429135,207896.0,0,9,9,9,0,0,0,0,1.0
user_4787,1eb4a8b8-5ce4-11ed-8026-000000001e9a,name_4787,0,37,country_0,city_8,phone_4787,tags_78,1667093485,1667633694,{},11,11,1.0,6,3,11,1667119537,1667563902,73129.0,1,11,11,11,0,0,0,0,1.0
user_4788,1eb4aa3e-5ce4-11ed-8012-0000000000c3,name_4788,0,100,country_0,city_4,phone_4788,tags_17,1667428437,1667101522,{},11,11,1.0,7,3,11,1667063868,1667620370,16661.0,1,11,11,11,0,0,0,0,1.0
user_4789,1eb4abce-5ce4-11ed-801d-000000000981,name_4789,1,45,country_0,city_6,phone_4789,tags_49,1667044424,1667320456,{},7,7,1.0,4,3,7,1667118842,1667493536,143495.0,0,7,7,7,0,0,0,0,1.0
user_4790,1eb4ad54-5ce4-11ed-805e-000000001fb3,name_4790,0,84,country_0,city_4,phone_4790,tags_68,1667511609,1667302895,{},7,7,1.0,6,3,7,1667073190,1667547952,89079.0,0,7,7,7,0,0,0,0,1.0
user_4791,1eb4aeda-5ce4-11ed-8040-000000001b7b,name_4791,0,100,country_0,city_9,phone_4791,tags_86,1667330669,1667141002,{},8,8,1.0,6,3,8,1667043354,1667620724,16307.0,1,8,8,8,0,0,0,0,1.0
user_4792,1eb4b056-5ce4-11ed-8044-000000000b1e,name_4792,0,47,country_0,city_3,phone_4792,tags_65,1667032973,1667230763,{},4,4,1.0,4,2,4,1667100147,1667484393,152638.0,0,4,4,4,0,0,0,0,1.0
user_4793,1eb4b218-5ce4-11ed-800f-000000000218,name_4793,1,60,country_0,city_5,phone_4793,tags_95,1667116815,1667381359,{},10,10,1.0,7,3,10,1667081569,1667615516,21515.0,2,10,10,10,0,0,0,0,1.0
user_4794,1eb4b72c-5ce4-11ed-8045-000000001b0c,name_4794,1,10,country_0,city_7,phone_4794,tags_80,1667472535,1667175409,{},9,9,1.0,5,3,9,1667081227,1667537901,99130.0,0,9,9,9,0,0,0,0,1.0
user_4795,1eb4b98e-5ce4-11ed-8014-000000000049,name_4795,0,96,country_0,city_1,phone_4795,tags_6,1667273052,1667495565,{},7,7,1.0,5,3,7,1667108741,1667556985,80046.0,1,7,7,7,0,0,0,0,1.0
user_4796,1eb4bb1e-5ce4-11ed-8060-000000001da3,name_4796,0,72,country_0,city_1,phone_4796,tags_64,1667078157,1667383937,{},13,13,1.0,7,3,13,1667083741,1667551114,85917.0,1,13,13,13,0,0,0,0,1.0
user_4797,1eb4bcfe-5ce4-11ed-8031-000000002072,name_4797,0,28,country_0,city_4,phone_4797,tags_76,1667622075,1667108370,{},11,11,1.0,5,3,11,1667108010,1667546297,90734.0,0,11,11,11,0,0,0,0,1.0
user_4798,1eb4be66-5ce4-11ed-8004-000000001c3f,name_4798,1,37,country_0,city_9,phone_4798,tags_41,1667597959,1667075673,{},11,11,1.0,5,3,11,1667070893,1667596044,40987.0,1,11,11,11,0,0,0,0,1.0
user_4799,1eb4bfc4-5ce4-11ed-801d-00000000124f,name_4799,1,97,country_0,city_6,phone_4799,tags_89,1667252617,1667367774,{},10,10,1.0,6,3,10,1667041520,1667594925,42106.0,1,10,10,10,0,0,0,0,1.0
user_4800,1eb4c12c-5ce4-11ed-8044-0000000004b5,name_4800,1,23,country_0,city_1,phone_4800,tags_10,1667310821,1667409018,{},9,9,1.0,6,3,9,1667085381,1667590964,46067.0,1,9,9,9,0,0,0,0,1.0
user_4801,1eb4c2f8-5ce4-11ed-8060-0000000018d9,name_4801,0,62,country_0,city_2,phone_4801,tags_20,1667247420,1667142260,{},7,7,1.0,4,2,7,1667108507,1667529321,107710.0,0,7,7,7,0,0,0,0,1.0
user_4802,1eb4c46a-5ce4-11ed-8033-000000000be8,name_4802,1,65,country_0,city_1,phone_4802,tags_27,1667303106,1667321633,{},11,11,1.0,5,3,11,1667067974,1667558594,78437.0,1,11,11,11,0,0,0,0,1.0
user_4803,1eb4c5d2-5ce4-11ed-8016-00000000003f,name_4803,1,58,country_0,city_1,phone_4803,tags_89,1667428383,1667430058,{},8,8,1.0,5,2,8,1667036325,1667510708,126323.0,0,8,8,8,0,0,0,0,1.0
user_4804,1eb4c744-5ce4-11ed-8045-000000001fc8,name_4804,0,50,country_0,city_8,phone_4804,tags_26,1667377530,1667234931,{},10,10,1.0,6,3,10,1667066597,1667625636,11395.0,3,10,10,10,0,0,0,0,1.0
user_4805,1eb4c8a2-5ce4-11ed-8042-00000000028d,name_4805,1,59,country_0,city_7,phone_4805,tags_22,1667522216,1667213112,{},5,5,1.0,4,3,5,1667176744,1667440602,196429.0,0,5,5,5,0,0,0,0,1.0
user_4806,1eb4ca14-5ce4-11ed-8039-00000000183c,name_4806,0,2,country_0,city_9,phone_4806,tags_95,1667160893,1667346915,{},7,7,1.0,5,3,7,1667037297,1667542348,94683.0,0,7,7,7,0,0,0,0,1.0
user_4807,1eb4cb7c-5ce4-11ed-8041-000000002192,name_4807,1,92,country_0,city_1,phone_4807,tags_10,1667036289,1667131729,{},14,14,1.0,8,3,14,1667061762,1667635939,1092.0,4,14,14,14,0,0,0,0,1.0
user_4808,1eb4cce4-5ce4-11ed-8004-0000000024e9,name_4808,1,53,country_0,city_1,phone_4808,tags_57,1667361445,1667506218,{},9,9,1.0,6,3,9,1667035850,1667584351,52680.0,1,9,9,9,0,0,0,0,1.0
user_4809,1eb4ce56-5ce4-11ed-801e-0000000019e8,name_4809,0,24,country_0,city_3,phone_4809,tags_26,1667620083,1667372965,{},7,7,1.0,5,2,7,1667054159,1667618139,18892.0,2,7,7,7,0,0,0,0,1.0
user_4810,1eb4cfbe-5ce4-11ed-8057-00000000240e,name_4810,1,42,country_0,city_4,phone_4810,tags_68,1667097492,1667310501,{},9,9,1.0,5,3,9,1667066944,1667547728,89303.0,0,9,9,9,0,0,0,0,1.0
user_4811,1eb4d130-5ce4-11ed-801c-000000000fbc,name_4811,0,62,country_0,city_2,phone_4811,tags_95,1667211692,1667600457,{},8,8,1.0,4,3,8,1667233475,1667612624,24407.0,3,8,8,8,0,0,0,0,1.0
user_4812,1eb4d298-5ce4-11ed-8062-0000000009b3,name_4812,0,10,country_0,city_2,phone_4812,tags_95,1667628495,1667160543,{},5,5,1.0,5,2,5,1667073641,1667484403,152628.0,0,5,5,5,0,0,0,0,1.0
user_4813,1eb4d40a-5ce4-11ed-804d-0000000000e0,name_4813,0,53,country_0,city_6,phone_4813,tags_90,1667094852,1667071779,{},9,9,1.0,6,3,9,1667034717,1667626097,10934.0,2,9,9,9,0,0,0,0,1.0
user_4814,1eb4d572-5ce4-11ed-8001-0000000013b3,name_4814,0,4,country_0,city_8,phone_4814,tags_0,1667264925,1667625398,{},15,15,1.0,7,3,15,1667052511,1667595549,41482.0,4,15,15,15,0,0,0,0,1.0
user_4815,1eb4d6e4-5ce4-11ed-804a-000000000291,name_4815,0,80,country_0,city_5,phone_4815,tags_8,1667258671,1667627974,{},10,10,1.0,6,3,10,1667130151,1667609954,27077.0,3,10,10,10,0,0,0,0,1.0
user_4816,1eb4d84c-5ce4-11ed-8059-000000001383,name_4816,1,14,country_0,city_4,phone_4816,tags_60,1667356397,1667362412,{},8,8,1.0,5,3,8,1667144448,1667560897,76134.0,2,8,8,8,0,0,0,0,1.0
user_4817,1eb4d9be-5ce4-11ed-8057-0000000008fb,name_4817,0,3,country_0,city_9,phone_4817,tags_65,1667039426,1667225423,{},6,6,1.0,3,3,6,1667102224,1667590362,46669.0,1,6,6,6,0,0,0,0,1.0
user_4818,1eb4db26-5ce4-11ed-8053-0000000020a7,name_4818,1,17,country_0,city_5,phone_4818,tags_22,1667190325,1667302366,{},11,11,1.0,6,3,11,1667110994,1667631852,5179.0,1,11,11,11,0,0,0,0,1.0
user_4819,1eb4dc8e-5ce4-11ed-8047-000000000647,name_4819,1,96,country_0,city_6,phone_4819,tags_51,1667531703,1667142024,{},8,8,1.0,5,3,8,1667085526,1667587143,49888.0,1,8,8,8,0,0,0,0,1.0
user_4820,1eb4ddf6-5ce4-11ed-8018-0000000009f2,name_4820,0,38,country_0,city_2,phone_4820,tags_39,1667290446,1667505688,{},8,8,1.0,5,2,8,1667054724,1667598159,38872.0,1,8,8,8,0,0,0,0,1.0
user_4821,1eb4df5e-5ce4-11ed-8015-00000000025d,name_4821,1,96,country_0,city_9,phone_4821,tags_45,1667414221,1667254218,{},7,7,1.0,5,3,7,1667043742,1667553058,83973.0,1,7,7,7,0,0,0,0,1.0
user_4822,1eb4e120-5ce4-11ed-8004-00000000223e,name_4822,0,18,country_0,city_8,phone_4822,tags_6,1667454150,1667449874,{},7,7,1.0,5,2,7,1667151829,1667573291,63740.0,1,7,7,7,0,0,0,0,1.0
user_4823,1eb4e2f6-5ce4-11ed-803c-00000000230a,name_4823,1,7,country_0,city_7,phone_4823,tags_42,1667234017,1667259762,{},9,9,1.0,7,3,9,1667034153,1667616436,20595.0,1,9,9,9,0,0,0,0,1.0
user_4824,1eb4e56c-5ce4-11ed-8032-0000000006af,name_4824,1,76,country_0,city_0,phone_4824,tags_82,1667119932,1667212633,{},11,11,1.0,7,3,11,1667079794,1667602736,34295.0,2,11,11,11,0,0,0,0,1.0
user_4825,1eb4e954-5ce4-11ed-803c-00000000208a,name_4825,1,96,country_0,city_9,phone_4825,tags_31,1667464147,1667412952,{},11,11,1.0,6,3,11,1667185378,1667624073,12958.0,2,11,11,11,0,0,0,0,1.0
user_4826,1eb4eb48-5ce4-11ed-804f-000000001d45,name_4826,0,59,country_0,city_6,phone_4826,tags_38,1667185757,1667273239,{},8,8,1.0,6,3,8,1667076366,1667574948,62083.0,1,8,8,8,0,0,0,0,1.0
user_4827,1eb4ecce-5ce4-11ed-8004-0000000018eb,name_4827,0,73,country_0,city_9,phone_4827,tags_24,1667411366,1667508753,{},7,7,1.0,6,3,7,1667036632,1667571068,65963.0,1,7,7,7,0,0,0,0,1.0
user_4828,1eb4ee40-5ce4-11ed-8053-000000001081,name_4828,1,14,country_0,city_5,phone_4828,tags_52,1667450791,1667589571,{},14,14,1.0,5,3,14,1667044267,1667512817,124214.0,0,14,14,14,0,0,0,0,1.0
user_4829,1eb4f016-5ce4-11ed-8050-00000000187c,name_4829,1,36,country_0,city_0,phone_4829,tags_46,1667457004,1667304662,{},10,10,1.0,7,3,10,1667113867,1667610807,26224.0,3,10,10,10,0,0,0,0,1.0
user_4830,1eb4f17e-5ce4-11ed-8004-000000001a10,name_4830,0,10,country_0,city_8,phone_4830,tags_30,1667305937,1667610969,{},17,17,1.0,6,3,17,1667172514,1667573096,63935.0,2,17,17,17,0,0,0,0,1.0
user_4831,1eb4f2e6-5ce4-11ed-805a-000000001591,name_4831,1,85,country_0,city_9,phone_4831,tags_46,1667272201,1667350061,{},15,15,1.0,7,3,15,1667059886,1667618537,18494.0,2,15,15,15,0,0,0,0,1.0
user_4832,1eb4f49e-5ce4-11ed-8023-000000000315,name_4832,0,4,country_0,city_9,phone_4832,tags_10,1667609418,1667217362,{},8,8,1.0,6,3,8,1667037868,1667582016,55015.0,1,8,8,8,0,0,0,0,1.0
user_4833,1eb4f606-5ce4-11ed-803a-000000001808,name_4833,0,51,country_0,city_5,phone_4833,tags_18,1667159377,1667620070,{},5,5,1.0,3,3,5,1667166283,1667581805,55226.0,1,5,5,5,0,0,0,0,1.0
user_4834,1eb4f76e-5ce4-11ed-8059-000000000f38,name_4834,1,82,country_0,city_5,phone_4834,tags_74,1667398345,1667122276,{},7,7,1.0,4,3,7,1667188238,1667594585,42446.0,1,7,7,7,0,0,0,0,1.0
user_4835,1eb4f8ea-5ce4-11ed-8032-000000000d0a,name_4835,0,48,country_0,city_4,phone_4835,tags_82,1667330331,1667507892,{},9,9,1.0,4,3,9,1667089033,1667521020,116011.0,0,9,9,9,0,0,0,0,1.0
user_4836,1eb4fa52-5ce4-11ed-801b-00000000111a,name_4836,0,18,country_0,city_9,phone_4836,tags_82,1667481272,1667630553,{},13,13,1.0,6,3,13,1667089087,1667533822,103209.0,0,13,13,13,0,0,0,0,1.0
user_4837,1eb4fd72-5ce4-11ed-8010-000000000832,name_4837,0,64,country_0,city_2,phone_4837,tags_24,1667443307,1667450143,{},3,3,1.0,3,2,3,1667170044,1667539868,97163.0,0,3,3,3,0,0,0,0,1.0
